0.0086157418
0.0079054163
0.0072793382
0.0067287581
0.0062375841
0.0058515388
0.0055533007
0.0053028143	
0.0050779202	
0.0049024007	
0.0047712501	
0.0046467987	
0.0045841705	
0.0044826734	
0.0044515953	
0.0044235438	
0.0043836674	
0.0043535023	
0.0043221170	
0.0043646610	
0.0045441403	
0.0045290728	
0.0045105594	
0.0046618650	
0.0049541662	
0.0050565657	
0.0053669079	
0.0060632745	
0.0069626973	
0.0081964244	
0.0090649161	
0.0098612423	
0.0099608749	
0.0100253465	
0.0096636816	
0.0094694232	
0.0095756694	
0.0097818874	
0.0099995726	
0.0101853790	
0.0102978633	
0.0104926553	
0.0107523394	
0.0107941850	
0.0108995293	
0.0109628116	
0.0109863929	
0.0110854297	
0.0112994290	
0.0115018960	
0.0116862159	
0.0117692111	
0.0116897960	
0.0116184207	
0.0113434635	
0.0110418598	
0.0108956325	
0.0108439700	
0.0108146870	
0.0108253652	
0.0109374384	
0.0110947112	
0.0113129081	
0.0116669333	
0.0121587243	
0.0127886268	
0.0134425215	
0.0140660657	
0.0148543613	
0.0154959068	
0.0162505612	
0.0168717166	
0.0174744199	
0.0175979996	
0.0175531687	
0.0173089015	
0.0170535032	
0.0166750987	
0.0164184197	
0.0160820255	
0.0160109379	
0.0157086573	
0.0156958988	
0.0155191284	
0.0155574374	
0.0153376490	
0.0150970820	
0.0147297747	
0.0144272400	
0.0139274800	
0.0132932469	
0.0126294134	
0.0118706389	
0.0111331123	
0.0102694103	
0.0094152683
